Date       Time,Pres,Depth,temp-.01,temp0,temp5,Conduct,TDS,salinity,spec_grav
2017-07-23 03:35:06,7793.13,69.024,12.56,12.62,12.63,35671,19267,22.14,1.018
2017-07-23 03:35:12,7793.13,69.024,12.56,12.62,12.69,35681,19270,22.15,1.018
2017-07-23 03:35:18,7794.28,69.035,12.56,12.62,12.63,35681,19268,22.15,1.018
2017-07-23 03:35:24,7793.13,69.024,12.56,12.62,12.63,35671,19266,22.14,1.018
2017-07-23 03:35:31,7794.28,69.035,12.56,12.62,12.63,35671,19262,22.14,1.018
2017-07-23 03:35:37,7794.28,69.035,12.56,12.62,12.63,35651,19251,22.12,1.018
2017-07-23 03:35:43,7793.13,69.024,12.56,12.62,12.63,35631,19240,22.11,1.018
2017-07-23 03:35:49,7794.28,69.035,12.56,12.62,12.63,35631,19240,22.11,1.018
2017-07-23 03:35:55,7793.13,69.024,12.56,12.62,12.63,35621,19235,22.10,1.018
2017-07-23 03:36:01,7793.99,69.032,12.56,12.62,12.63,35621,19238,22.11,1.018
2017-07-23 03:36:08,7793.13,69.024,12.56,12.62,12.63,35621,19236,22.10,1.018
2017-07-23 03:36:14,7795.14,69.044,12.56,12.62,12.63,35621,19236,22.10,1.018
2017-07-23 03:36:20,7792.83,69.021,12.56,12.62,12.63,35621,19237,22.11,1.018
2017-07-23 03:36:26,7794.28,69.035,12.56,12.62,12.63,35621,19238,22.11,1.018
2017-07-23 03:36:32,7793.99,69.032,12.56,12.62,12.63,35611,19232,22.10,1.018
2017-07-23 03:36:38,7795.14,69.044,12.56,12.62,12.63,35621,19237,22.11,1.018
2017-07-23 03:36:44,7795.14,69.044,12.56,12.62,12.63,35621,19239,22.11,1.018
2017-07-23 03:36:51,7794.85,69.041,12.56,12.62,12.63,35641,19249,22.12,1.018
2017-07-23 03:36:57,7795.43,69.047,12.56,12.62,12.63,35661,19260,22.13,1.018
2017-07-23 03:37:03,7796.59,69.059,12.56,12.62,12.63,35661,19260,22.13,1.018
2017-07-23 03:37:09,7795.14,69.044,12.56,12.62,12.63,35651,19255,22.13,1.018
2017-07-23 03:37:15,7796.29,69.056,12.56,12.62,12.63,35641,19246,22.12,1.018
2017-07-23 03:37:21,7795.43,69.047,12.56,12.62,12.63,35631,19242,22.11,1.018
2017-07-23 03:37:28,7796.29,69.056,12.56,12.62,12.63,35631,19240,22.11,1.018
2017-07-23 03:37:34,7796.00,69.053,12.56,12.62,12.63,35611,19232,22.10,1.018
2017-07-23 03:37:40,7796.29,69.056,12.56,12.62,12.63,35611,19232,22.10,1.018
2017-07-23 03:37:46,7795.43,69.047,12.56,12.62,12.63,35611,19233,22.10,1.018
2017-07-23 03:37:52,7796.59,69.059,12.56,12.62,12.63,35621,19239,22.11,1.018
2017-07-23 03:37:58,7797.74,69.071,12.56,12.62,12.63,35661,19258,22.13,1.018
2017-07-23 03:38:05,7797.74,69.071,12.56,12.62,12.63,35681,19269,22.15,1.018
2017-07-23 03:38:11,7796.29,69.056,12.56,12.62,12.63,35681,19272,22.15,1.018
2017-07-23 03:38:17,7796.29,69.056,12.56,12.62,12.63,35681,19272,22.15,1.018
2017-07-23 03:38:23,7796.87,69.062,12.56,12.62,12.63,35691,19273,22.15,1.018
2017-07-23 03:38:29,7796.59,69.059,12.56,12.62,12.63,35651,19255,22.13,1.018
2017-07-23 03:38:35,7796.59,69.059,12.56,12.62,12.63,35631,19245,22.12,1.018
2017-07-23 03:38:42,7796.59,69.059,12.56,12.62,12.63,35621,19239,22.11,1.018
2017-07-23 03:38:48,7796.29,69.056,12.56,12.62,12.63,35621,19239,22.11,1.018
2017-07-23 03:38:54,7797.45,69.068,12.56,12.62,12.63,35651,19255,22.13,1.018
2017-07-23 03:39:00,7797.74,69.071,12.56,12.62,12.63,35651,19255,22.13,1.018
2017-07-23 03:39:06,7796.59,69.059,12.56,12.62,12.63,35641,19248,22.12,1.018
2017-07-23 03:39:12,7797.45,69.068,12.56,12.62,12.63,35641,19249,22.12,1.018
2017-07-23 03:39:19,7796.59,69.059,12.56,12.62,12.63,35691,19274,22.15,1.018
2017-07-23 03:39:25,7796.00,69.053,12.56,12.62,12.63,35671,19263,22.14,1.018
2017-07-23 03:39:31,7797.74,69.071,12.56,12.62,12.63,35641,19247,22.12,1.018
2017-07-23 03:39:37,7797.45,69.068,12.56,12.62,12.63,35621,19238,22.11,1.018
2017-07-23 03:39:43,7797.45,69.068,12.56,12.62,12.63,35611,19232,22.10,1.018
2017-07-23 03:39:49,7797.45,69.068,12.56,12.62,12.63,35591,19222,22.09,1.018
2017-07-23 03:39:56,7797.45,69.068,12.56,12.62,12.63,35591,19222,22.09,1.018
2017-07-23 03:40:02,7797.74,69.071,12.56,12.62,12.63,35581,19218,22.08,1.018
2017-07-23 03:40:08,7798.90,69.082,12.56,12.62,12.63,35591,19222,22.09,1.018
2017-07-23 03:40:14,7797.45,69.068,12.56,12.62,12.63,35611,19232,22.10,1.018
2017-07-23 03:40:20,7798.90,69.082,12.56,12.62,12.63,35611,19230,22.10,1.018
2017-07-23 03:40:26,7798.90,69.082,12.56,12.62,12.63,35621,19235,22.10,1.018
2017-07-23 03:40:32,7797.74,69.071,12.56,12.62,12.63,35631,19242,22.11,1.018
2017-07-23 03:40:39,7798.90,69.082,12.56,12.62,12.63,35621,19235,22.10,1.018
2017-07-23 03:40:45,7798.60,69.079,12.56,12.62,12.63,35631,19241,22.11,1.018
2017-07-23 03:40:51,7800.05,69.094,12.56,12.62,12.63,35631,19243,22.11,1.018
2017-07-23 03:40:57,7800.05,69.094,12.56,12.62,12.63,35631,19245,22.12,1.018
2017-07-23 03:41:03,7798.60,69.079,12.56,12.62,12.63,35621,19235,22.10,1.018
2017-07-23 03:41:09,7797.45,69.068,12.56,12.62,12.63,35611,19232,22.10,1.018
2017-07-23 03:41:16,7799.76,69.091,12.56,12.62,12.63,35621,19236,22.10,1.018
2017-07-23 03:41:22,7799.76,69.091,12.56,12.62,12.63,35631,19241,22.11,1.018
2017-07-23 03:41:28,7798.60,69.079,12.56,12.62,12.63,35631,19243,22.11,1.018
2017-07-23 03:41:34,7798.90,69.082,12.56,12.62,12.63,35641,19250,22.12,1.018
2017-07-23 03:41:40,7797.45,69.068,12.56,12.62,12.63,35651,19253,22.13,1.018
2017-07-23 03:41:46,7799.46,69.088,12.56,12.62,12.63,35651,19253,22.13,1.018
2017-07-23 03:41:53,7798.60,69.079,12.56,12.62,12.63,35641,19247,22.12,1.018
2017-07-23 03:41:59,7801.20,69.106,12.56,12.62,12.63,35661,19259,22.13,1.018
2017-07-23 03:42:05,7800.05,69.094,12.56,12.62,12.63,35671,19262,22.14,1.018
2017-07-23 03:42:11,7801.20,69.106,12.56,12.62,12.63,35681,19267,22.14,1.018
2017-07-23 03:42:17,7801.20,69.106,12.56,12.62,12.69,35651,19253,22.12,1.018
2017-07-23 03:42:23,7800.91,69.103,12.56,12.62,12.63,35651,19254,22.13,1.018
2017-07-23 03:42:30,7800.33,69.097,12.56,12.62,12.63,35641,19247,22.12,1.018
2017-07-23 03:42:36,7800.05,69.094,12.56,12.62,12.63,35631,19245,22.12,1.018
2017-07-23 03:42:42,7800.05,69.094,12.56,12.62,12.69,35621,19237,22.11,1.018
2017-07-23 03:42:48,7800.91,69.103,12.56,12.62,12.63,35651,19255,22.13,1.018
2017-07-23 03:42:54,7800.91,69.103,12.56,12.62,12.69,35651,19253,22.13,1.018
2017-07-23 03:43:00,7800.91,69.103,12.56,12.62,12.63,35641,19246,22.12,1.018
2017-07-23 03:43:07,7800.91,69.103,12.56,12.62,12.69,35631,19245,22.12,1.018
2017-07-23 03:43:13,7801.20,69.106,12.56,12.62,12.69,35631,19245,22.12,1.018
2017-07-23 03:43:19,7801.49,69.109,12.56,12.62,12.69,35631,19243,22.11,1.018
2017-07-23 03:43:25,7800.05,69.094,12.56,12.62,12.69,35621,19235,22.10,1.018
2017-07-23 03:43:31,7802.64,69.121,12.56,12.62,12.69,35621,19235,22.10,1.018
2017-07-23 03:43:37,7801.49,69.109,12.56,12.62,12.69,35621,19239,22.11,1.018
2017-07-23 03:43:44,7802.36,69.118,12.56,12.62,12.69,35631,19245,22.12,1.018
2017-07-23 03:43:50,7800.91,69.103,12.56,12.62,12.69,35671,19264,22.14,1.018
2017-07-23 03:43:56,7801.20,69.106,12.56,12.62,12.69,35671,19262,22.14,1.018
2017-07-23 03:44:02,7801.20,69.106,12.56,12.62,12.69,35651,19255,22.13,1.018
2017-07-23 03:44:08,7802.64,69.121,12.56,12.62,12.69,35661,19257,22.13,1.018
2017-07-23 03:44:14,7801.20,69.106,12.56,12.62,12.69,35781,19324,22.21,1.018
2017-07-23 03:44:20,7801.20,69.106,12.56,12.62,12.69,35731,19295,22.18,1.018
2017-07-23 03:44:27,7802.36,69.118,12.56,12.62,12.69,35711,19284,22.16,1.018
2017-07-23 03:44:33,7802.36,69.118,12.56,12.62,12.69,35681,19269,22.15,1.018
2017-07-23 03:44:39,7802.36,69.118,12.56,12.62,12.69,35651,19255,22.13,1.018
2017-07-23 03:44:45,7803.80,69.132,12.56,12.62,12.69,35631,19240,22.11,1.018
2017-07-23 03:44:51,7802.36,69.118,12.56,12.62,12.69,35611,19232,22.10,1.018
2017-07-23 03:44:57,7802.06,69.115,12.56,12.62,12.69,35601,19228,22.09,1.018
2017-07-23 03:45:04,7803.22,69.126,12.56,12.62,12.69,35611,19232,22.10,1.018
2017-07-23 03:45:10,7802.36,69.118,12.56,12.62,12.69,35611,19232,22.10,1.018
2017-07-23 03:45:16,7802.36,69.118,12.56,12.62,12.69,35751,19308,22.19,1.018
2017-07-23 03:45:22,7802.64,69.121,12.56,12.62,12.69,35811,19342,22.24,1.018
2017-07-23 03:45:28,7803.51,69.129,12.56,12.69,12.69,35751,19307,22.20,1.018
2017-07-23 03:45:34,7803.51,69.129,12.56,12.62,12.69,35771,19321,22.21,1.018
2017-07-23 03:45:41,7804.95,69.144,12.56,12.62,12.69,35711,19288,22.17,1.018
2017-07-23 03:45:47,7802.36,69.118,12.56,12.62,12.69,35671,19266,22.14,1.018
2017-07-23 03:45:53,7804.66,69.141,12.56,12.69,12.69,35611,19230,22.10,1.018
2017-07-23 03:45:59,7803.22,69.126,12.56,12.62,12.69,35661,19260,22.13,1.018
2017-07-23 03:46:05,7803.51,69.129,12.56,12.62,12.69,35661,19258,22.13,1.018
2017-07-23 03:46:11,7802.36,69.118,12.56,12.62,12.69,35701,19280,22.16,1.018
2017-07-23 03:46:18,7803.22,69.126,12.56,12.62,12.69,35751,19306,22.19,1.018
2017-07-23 03:46:24,7804.95,69.144,12.56,12.69,12.76,35671,19266,22.15,1.018
2017-07-23 03:46:30,7804.37,69.138,12.56,12.69,12.76,35641,19246,22.12,1.018
2017-07-23 03:46:36,7803.22,69.126,12.56,12.62,12.76,35661,19258,22.13,1.018
2017-07-23 03:46:42,7804.37,69.138,12.56,12.69,12.76,35641,19247,22.12,1.018
2017-07-23 03:46:48,7803.22,69.126,12.56,12.62,12.76,35721,19292,22.17,1.018
2017-07-23 03:46:54,7803.51,69.129,12.56,12.62,12.76,35691,19276,22.16,1.018
2017-07-23 03:47:01,7804.66,69.141,12.56,12.62,12.69,35661,19259,22.13,1.018
2017-07-23 03:47:07,7803.22,69.126,12.56,12.62,12.76,35651,19255,22.13,1.018
2017-07-23 03:47:13,7805.82,69.153,12.56,12.62,12.76,35651,19253,22.13,1.018
2017-07-23 03:47:19,7805.82,69.153,12.56,12.62,12.76,35651,19252,22.12,1.018
2017-07-23 03:47:25,7804.37,69.138,12.56,12.62,12.76,35641,19248,22.12,1.018
2017-07-23 03:47:31,7804.37,69.138,12.56,12.62,12.76,35631,19244,22.11,1.018
2017-07-23 03:47:38,7804.95,69.144,12.56,12.62,12.76,35621,19238,22.11,1.018
2017-07-23 03:47:44,7804.37,69.138,12.56,12.62,12.76,35611,19234,22.10,1.018
2017-07-23 03:47:50,7805.52,69.150,12.56,12.62,12.76,35631,19241,22.11,1.018
2017-07-23 03:47:56,7805.82,69.153,12.56,12.62,12.82,35641,19248,22.12,1.018
2017-07-23 03:48:02,7804.37,69.138,12.56,12.69,12.82,35591,19221,22.09,1.018
2017-07-23 03:48:08,7804.66,69.141,12.56,12.62,12.82,35641,19246,22.12,1.018
2017-07-23 03:48:15,7804.66,69.141,12.56,12.62,12.82,35621,19237,22.10,1.018
2017-07-23 03:48:21,7806.10,69.156,12.56,12.62,12.82,35611,19234,22.10,1.018
2017-07-23 03:48:27,7806.97,69.165,12.56,12.69,12.82,35681,19268,22.15,1.018
2017-07-23 03:48:33,7806.97,69.165,12.56,12.62,12.82,35711,19288,22.17,1.018
2017-07-23 03:48:39,7806.68,69.162,12.56,12.62,12.82,35681,19268,22.15,1.018
2017-07-23 03:48:45,7805.82,69.153,12.56,12.62,12.82,35651,19252,22.12,1.018
2017-07-23 03:48:52,7806.10,69.156,12.56,12.69,12.82,35611,19232,22.10,1.018
2017-07-23 03:48:58,7808.12,69.176,12.56,12.62,12.82,35721,19292,22.17,1.018
2017-07-23 03:49:04,7805.52,69.150,12.56,12.62,12.82,35691,19276,22.16,1.018
2017-07-23 03:49:10,7808.41,69.179,12.56,12.69,12.82,35621,19240,22.11,1.018
2017-07-23 03:49:16,7806.10,69.156,12.56,12.62,12.82,35671,19262,22.14,1.018
2017-07-23 03:49:22,7805.82,69.153,12.56,12.62,12.82,35641,19249,22.12,1.018
2017-07-23 03:49:29,7806.68,69.162,12.56,12.62,12.82,35621,19239,22.11,1.018
2017-07-23 03:49:35,7807.83,69.174,12.56,12.62,12.82,35651,19251,22.12,1.018
2017-07-23 03:49:41,7806.68,69.162,12.56,12.62,12.82,35651,19253,22.13,1.018
2017-07-23 03:49:47,7808.12,69.176,12.56,12.62,12.82,35631,19241,22.11,1.018
2017-07-23 03:49:53,7807.26,69.168,12.56,12.62,12.82,35611,19234,22.10,1.018
2017-07-23 03:49:59,7806.68,69.162,12.56,12.62,12.82,35631,19241,22.11,1.018
2017-07-23 03:50:06,7806.68,69.162,12.56,12.62,12.82,35691,19276,22.15,1.018
2017-07-23 03:50:12,7808.41,69.179,12.56,12.62,12.82,35691,19274,22.15,1.018
2017-07-23 03:50:19,7806.68,69.162,12.56,12.69,12.82,35591,19222,22.09,1.018
2017-07-23 03:50:25,7808.12,69.176,12.56,12.62,12.82,35631,19245,22.12,1.018
2017-07-23 03:50:31,7808.12,69.176,12.56,12.69,12.82,35591,19219,22.09,1.018
2017-07-23 03:50:37,7808.12,69.176,12.56,12.62,12.82,35681,19268,22.15,1.018
2017-07-23 03:50:43,7808.41,69.179,12.56,12.62,12.82,35651,19252,22.12,1.018
2017-07-23 03:50:50,7808.12,69.176,12.56,12.62,12.82,35631,19245,22.12,1.018
2017-07-23 03:50:56,7808.12,69.176,12.56,12.62,12.76,35621,19238,22.11,1.018
2017-07-23 03:51:02,7808.12,69.176,12.56,12.62,12.69,35611,19234,22.10,1.018
2017-07-23 03:51:08,7807.83,69.174,12.56,12.62,12.69,35601,19227,22.09,1.018
2017-07-23 03:51:14,7806.97,69.165,12.56,12.62,12.69,35611,19234,22.10,1.018
2017-07-23 03:51:20,7808.12,69.176,12.56,12.62,12.69,35641,19247,22.12,1.018
2017-07-23 03:51:26,7808.12,69.176,12.56,12.62,12.69,35661,19256,22.13,1.018
2017-07-23 03:51:33,7807.83,69.174,12.56,12.69,12.69,35641,19249,22.12,1.018
2017-07-23 03:51:39,7807.83,69.174,12.56,12.62,12.69,35731,19298,22.18,1.018
2017-07-23 03:51:45,7808.41,69.179,12.56,12.62,12.69,35741,19300,22.18,1.018
2017-07-23 03:51:51,7808.12,69.176,12.56,12.62,12.69,35701,19280,22.16,1.018
2017-07-23 03:51:57,7807.26,69.168,12.56,12.69,12.69,35621,19236,22.11,1.018
2017-07-23 03:52:03,7808.41,69.179,12.56,12.62,12.69,35661,19256,22.13,1.018
2017-07-23 03:52:10,7809.28,69.188,12.56,12.62,12.69,35641,19248,22.12,1.018
2017-07-23 03:52:16,7806.97,69.165,12.56,12.62,12.69,35651,19251,22.12,1.018
2017-07-23 03:52:22,7809.28,69.188,12.56,12.62,12.69,35641,19248,22.12,1.018
2017-07-23 03:52:28,7808.12,69.176,12.56,12.62,12.69,35631,19241,22.11,1.018
2017-07-23 03:52:34,7808.12,69.176,12.56,12.69,12.69,35561,19205,22.07,1.018
2017-07-23 03:52:40,7809.28,69.188,12.56,12.69,12.69,35561,19205,22.07,1.018
2017-07-23 03:52:47,7809.28,69.188,12.56,12.62,12.63,35611,19233,22.10,1.018
2017-07-23 03:52:53,7809.28,69.188,12.56,12.62,12.69,35601,19229,22.10,1.018
2017-07-23 03:52:59,7810.43,69.200,12.56,12.62,12.69,35601,19229,22.10,1.018
2017-07-23 03:53:05,7810.43,69.200,12.56,12.62,12.69,35591,19223,22.09,1.018
2017-07-23 03:53:11,7810.72,69.203,12.56,12.62,12.69,35601,19225,22.09,1.018
2017-07-23 03:53:17,7810.43,69.200,12.56,12.62,12.69,35601,19227,22.09,1.018
2017-07-23 03:53:24,7809.28,69.188,12.56,12.62,12.63,35641,19247,22.12,1.018
2017-07-23 03:53:30,7809.28,69.188,12.56,12.62,12.69,35641,19246,22.12,1.018
2017-07-23 03:53:37,7808.98,69.185,12.56,12.62,12.69,35651,19252,22.12,1.018
2017-07-23 03:53:43,7810.14,69.197,12.56,12.62,12.69,35661,19256,22.13,1.018
2017-07-23 03:53:49,7810.14,69.197,12.56,12.62,12.69,35651,19252,22.12,1.018
2017-07-23 03:53:55,7809.28,69.188,12.56,12.62,12.69,35641,19246,22.12,1.018
2017-07-23 03:54:01,7809.56,69.191,12.56,12.62,12.69,35641,19249,22.12,1.018
2017-07-23 03:54:08,7811.58,69.212,12.56,12.62,12.69,35651,19253,22.12,1.018
2017-07-23 03:54:14,7810.43,69.200,12.56,12.62,12.69,35651,19254,22.13,1.018
2017-07-23 03:54:20,7810.43,69.200,12.56,12.62,12.69,35651,19253,22.13,1.018
2017-07-23 03:54:26,7810.43,69.200,12.56,12.62,12.69,35661,19260,22.13,1.018
2017-07-23 03:54:32,7811.58,69.212,12.56,12.62,12.69,35661,19258,22.13,1.018
2017-07-23 03:54:38,7811.58,69.212,12.56,12.62,12.69,35651,19252,22.12,1.018
2017-07-23 03:54:44,7810.43,69.200,12.56,12.62,12.69,35651,19252,22.12,1.018
2017-07-23 03:54:51,7812.74,69.224,12.56,12.62,12.69,35641,19250,22.12,1.018
2017-07-23 03:54:57,7811.58,69.212,12.56,12.62,12.69,35641,19250,22.12,1.018
2017-07-23 03:55:03,7810.72,69.203,12.56,12.62,12.76,35651,19255,22.13,1.018
2017-07-23 03:55:09,7811.29,69.209,12.56,12.62,12.76,35651,19255,22.13,1.018
2017-07-23 03:55:15,7811.58,69.212,12.56,12.62,12.76,35641,19249,22.12,1.018
2017-07-23 03:55:21,7812.44,69.221,12.56,12.62,12.76,35631,19243,22.11,1.018
2017-07-23 03:55:28,7811.29,69.209,12.56,12.62,12.76,35631,19242,22.11,1.018
2017-07-23 03:55:34,7810.43,69.200,12.56,12.62,12.76,35631,19243,22.11,1.018
2017-07-23 03:55:40,7812.44,69.221,12.56,12.62,12.69,35621,19239,22.11,1.018
2017-07-23 03:55:46,7811.58,69.212,12.56,12.62,12.69,35631,19242,22.11,1.018
2017-07-23 03:55:52,7812.74,69.224,12.56,12.62,12.69,35651,19252,22.12,1.018
2017-07-23 03:55:58,7811.29,69.209,12.56,12.62,12.69,35661,19258,22.13,1.018
2017-07-23 03:56:05,7812.74,69.224,12.56,12.62,12.76,35661,19257,22.13,1.018
2017-07-23 03:56:11,7811.29,69.209,12.56,12.62,12.76,35651,19255,22.13,1.018
2017-07-23 03:56:17,7812.74,69.224,12.56,12.62,12.76,35661,19261,22.13,1.018
2017-07-23 03:56:23,7812.74,69.224,12.56,12.62,12.76,35701,19283,22.16,1.018
2017-07-23 03:56:29,7813.60,69.232,12.56,12.62,12.76,35721,19291,22.17,1.018
2017-07-23 03:56:35,7810.14,69.197,12.56,12.62,12.82,35711,19284,22.17,1.018
2017-07-23 03:56:42,7811.29,69.209,12.56,12.62,12.82,35701,19278,22.16,1.018
2017-07-23 03:56:48,7813.89,69.235,12.56,12.62,12.82,35701,19282,22.16,1.018
2017-07-23 03:56:54,7811.87,69.215,12.56,12.62,12.82,35711,19288,22.17,1.018
2017-07-23 03:57:00,7812.74,69.224,12.56,12.62,12.82,35711,19284,22.17,1.018
2017-07-23 03:57:06,7813.89,69.235,12.56,12.69,12.82,35631,19243,22.12,1.018
2017-07-23 03:57:12,7813.89,69.235,12.56,12.62,12.82,35681,19269,22.15,1.018
2017-07-23 03:57:18,7813.02,69.226,12.56,12.69,12.82,35611,19233,22.10,1.018
2017-07-23 03:57:25,7815.04,69.247,12.56,12.62,12.88,35671,19263,22.14,1.018
2017-07-23 03:57:31,7812.74,69.224,12.56,12.62,12.82,35771,19319,22.21,1.018
2017-07-23 03:57:37,7812.44,69.221,12.56,12.62,12.82,35801,19336,22.23,1.018
2017-07-23 03:57:43,7812.74,69.224,12.56,12.69,12.82,35681,19270,22.15,1.018
2017-07-23 03:57:49,7813.89,69.235,12.56,12.62,12.82,35701,19279,22.16,1.018
2017-07-23 03:57:55,7815.04,69.247,12.56,12.69,12.82,35621,19238,22.11,1.018
2017-07-23 03:58:02,7813.89,69.235,12.56,12.69,12.88,35621,19238,22.11,1.018
2017-07-23 03:58:08,7812.74,69.224,12.56,12.69,12.82,35621,19235,22.11,1.018
2017-07-23 03:58:14,7812.44,69.221,12.56,12.69,12.82,35611,19234,22.11,1.018
2017-07-23 03:58:20,7813.89,69.235,12.56,12.62,12.82,35671,19262,22.14,1.018
2017-07-23 03:58:26,7813.89,69.235,12.56,12.69,12.82,35601,19227,22.10,1.018
2017-07-23 03:58:32,7813.89,69.235,12.56,12.69,12.82,35591,19220,22.09,1.018
2017-07-23 03:58:39,7815.33,69.250,12.56,12.69,12.82,35591,19220,22.09,1.018
2017-07-23 03:58:45,7814.75,69.244,12.56,12.69,12.82,35581,19218,22.08,1.018
2017-07-23 03:58:51,7814.18,69.238,12.56,12.69,12.82,35581,19215,22.08,1.018
2017-07-23 03:58:57,7814.18,69.238,12.56,12.69,12.82,35581,19214,22.08,1.018
2017-07-23 03:59:03,7815.04,69.247,12.56,12.69,12.76,35601,19226,22.10,1.018
2017-07-23 03:59:09,7813.89,69.235,12.56,12.69,12.76,35621,19239,22.11,1.018
2017-07-23 03:59:16,7813.89,69.235,12.56,12.69,12.82,35641,19250,22.13,1.018
2017-07-23 03:59:22,7813.89,69.235,12.56,12.69,12.82,35681,19270,22.15,1.018
2017-07-23 03:59:28,7815.04,69.247,12.56,12.69,12.82,35681,19270,22.15,1.018
2017-07-23 03:59:34,7816.20,69.259,12.56,12.69,12.82,35641,19250,22.13,1.018
2017-07-23 03:59:40,7814.75,69.244,12.56,12.69,12.76,35621,19240,22.11,1.018
2017-07-23 03:59:46,7816.48,69.262,12.56,12.69,12.76,35601,19228,22.10,1.018
2017-07-23 03:59:53,7814.75,69.244,12.56,12.69,12.76,35591,19222,22.09,1.018
2017-07-23 03:59:59,7815.33,69.250,12.56,12.69,12.76,35601,19227,22.10,1.018
2017-07-23 04:00:06,7816.48,69.262,12.56,12.69,12.76,35601,19228,22.10,1.018
2017-07-23 04:00:12,7815.04,69.247,12.56,12.69,12.76,35601,19228,22.10,1.018
2017-07-23 04:00:18,7816.20,69.259,12.56,12.69,12.76,35631,19241,22.12,1.018
2017-07-23 04:00:24,7815.04,69.247,12.56,12.69,12.76,35641,19250,22.13,1.018
2017-07-23 04:00:30,7815.33,69.250,12.56,12.69,12.76,35661,19261,22.14,1.018
2017-07-23 04:00:37,7817.35,69.271,12.56,12.69,12.76,35651,19254,22.13,1.018
2017-07-23 04:00:43,7815.04,69.247,12.56,12.69,12.76,35631,19245,22.12,1.018
2017-07-23 04:00:49,7815.04,69.247,12.56,12.69,12.76,35621,19239,22.11,1.018
2017-07-23 04:00:55,7817.35,69.271,12.56,12.69,12.76,35621,19240,22.11,1.018
2017-07-23 04:01:01,7815.33,69.250,12.62,12.69,12.82,35641,19249,22.12,1.018
2017-07-23 04:01:07,7815.33,69.250,12.56,12.69,12.82,35641,19249,22.12,1.018
2017-07-23 04:01:14,7816.48,69.262,12.56,12.69,12.82,35621,19238,22.11,1.018
2017-07-23 04:01:20,7816.48,69.262,12.56,12.62,12.82,35661,19261,22.13,1.018
2017-07-23 04:01:26,7816.20,69.259,12.56,12.69,12.82,35601,19228,22.10,1.018
2017-07-23 04:01:32,7816.48,69.262,12.56,12.69,12.76,35591,19223,22.09,1.018
2017-07-23 04:01:38,7817.64,69.273,12.56,12.62,12.76,35641,19250,22.12,1.018
2017-07-23 04:01:44,7817.64,69.273,12.56,12.62,12.76,35631,19243,22.11,1.018
2017-07-23 04:01:51,7816.20,69.259,12.56,12.69,12.76,35581,19218,22.08,1.018
2017-07-23 04:01:57,7816.48,69.262,12.56,12.69,12.76,35581,19218,22.09,1.018
2017-07-23 04:02:03,7817.35,69.271,12.56,12.62,12.76,35651,19252,22.12,1.018
2017-07-23 04:02:09,7817.35,69.271,12.56,12.69,12.76,35601,19228,22.10,1.018
2017-07-23 04:02:15,7817.35,69.271,12.56,12.69,12.76,35631,19243,22.12,1.018
2017-07-23 04:02:21,7817.06,69.268,12.62,12.69,12.69,35641,19249,22.12,1.018
2017-07-23 04:02:28,7818.79,69.285,12.56,12.69,12.76,35631,19243,22.12,1.018
2017-07-23 04:02:34,7817.64,69.273,12.56,12.69,12.76,35611,19229,22.10,1.018
2017-07-23 04:02:40,7817.64,69.273,12.56,12.69,12.82,35621,19238,22.11,1.018
2017-07-23 04:02:46,7816.20,69.259,12.56,12.69,12.82,35621,19238,22.11,1.018
2017-07-23 04:02:53,7817.35,69.271,12.62,12.62,12.82,35691,19273,22.15,1.018
2017-07-23 04:02:59,7818.51,69.282,12.62,12.69,12.82,35621,19235,22.11,1.018
2017-07-23 04:03:05,7817.64,69.273,12.56,12.69,12.88,35611,19233,22.10,1.018
2017-07-23 04:03:12,7818.51,69.282,12.56,12.69,12.82,35621,19236,22.11,1.018
2017-07-23 04:03:18,7817.35,69.271,12.56,12.69,12.82,35621,19238,22.11,1.018
2017-07-23 04:03:24,7817.35,69.271,12.56,12.69,12.88,35611,19230,22.10,1.018
2017-07-23 04:03:30,7819.95,69.297,12.56,12.62,12.88,35671,19265,22.14,1.018
2017-07-23 04:03:36,7817.35,69.271,12.56,12.62,12.88,35681,19268,22.15,1.018
2017-07-23 04:03:42,7818.51,69.282,12.56,12.62,12.88,35691,19273,22.15,1.018
2017-07-23 04:03:49,7818.51,69.282,12.56,12.69,12.88,35651,19255,22.13,1.018
2017-07-23 04:03:55,7818.79,69.285,12.56,12.62,12.88,35711,19287,22.17,1.018
2017-07-23 04:04:01,7818.51,69.282,12.56,12.69,12.88,35651,19255,22.13,1.018
2017-07-23 04:04:07,7819.95,69.297,12.56,12.69,12.88,35631,19240,22.11,1.018
2017-07-23 04:04:13,7818.79,69.285,12.56,12.69,12.88,35611,19233,22.10,1.018
2017-07-23 04:04:20,7819.95,69.297,12.62,12.69,12.88,35601,19225,22.09,1.018
2017-07-23 04:04:26,7818.51,69.282,12.56,12.69,12.88,35591,19220,22.09,1.018
2017-07-23 04:04:33,7819.95,69.297,12.56,12.69,12.88,35581,19215,22.08,1.018
2017-07-23 04:04:39,7818.21,69.279,12.56,12.62,12.88,35621,19237,22.10,1.018
2017-07-23 04:04:45,7818.51,69.282,12.56,12.62,12.88,35621,19237,22.10,1.018
2017-07-23 04:04:51,7821.10,69.309,12.56,12.69,12.88,35571,19209,22.07,1.018
