Date       Time,Pres,Depth,temp-.01,temp0,temp3.8,Conduct,TDS,salinity,spec_grav
2017-07-28 00:16:31,7048.63,-61.461,12.69,12.69,12.69,34631,18702,21.44,1.017
2017-07-28 00:16:35,7052.09,-61.497,12.69,12.69,12.69,34541,18654,21.37,1.017
2017-07-28 00:16:40,7048.37,-61.459,12.69,12.69,12.69,34631,18702,21.43,1.017
2017-07-28 00:16:44,7049.79,-61.473,12.69,12.69,12.69,34631,18704,21.44,1.017
2017-07-28 00:16:48,7048.63,-61.461,12.69,12.69,12.69,34631,18701,21.43,1.017
2017-07-28 00:16:52,7052.09,-61.497,12.69,12.69,12.69,34641,18707,21.44,1.017
2017-07-28 00:16:56,7047.21,-61.447,12.69,12.69,12.69,34631,18705,21.44,1.017
2017-07-28 00:17:00,7051.83,-61.494,12.69,12.69,12.69,34631,18704,21.44,1.017
2017-07-28 00:17:05,7052.09,-61.497,12.69,12.69,12.69,34631,18700,21.43,1.017
2017-07-28 00:17:09,7049.52,-61.471,12.69,12.69,12.69,34631,18703,21.44,1.017
2017-07-28 00:17:13,7049.52,-61.471,12.69,12.69,12.69,34631,18703,21.44,1.017
2017-07-28 00:17:17,7048.37,-61.459,12.69,12.69,12.69,34631,18701,21.43,1.017
2017-07-28 00:17:21,7048.37,-61.459,12.69,12.69,12.69,34641,18706,21.44,1.017
2017-07-28 00:17:26,7048.63,-61.461,12.69,12.69,12.69,34631,18703,21.44,1.017
2017-07-28 00:17:30,7049.79,-61.473,12.69,12.69,12.69,34631,18705,21.44,1.017
2017-07-28 00:17:34,7047.21,-61.447,12.69,12.69,12.69,34631,18704,21.44,1.017
2017-07-28 00:17:38,7047.21,-61.447,12.69,12.69,12.69,34631,18703,21.44,1.017
2017-07-28 00:17:42,7048.63,-61.461,12.69,12.69,12.69,34631,18704,21.44,1.017
2017-07-28 00:17:46,7049.52,-61.471,12.69,12.69,12.69,34631,18704,21.44,1.017
2017-07-28 00:17:51,7049.79,-61.473,12.69,12.69,12.69,34631,18701,21.43,1.017
2017-07-28 00:17:55,7049.79,-61.473,12.69,12.69,12.76,34631,18705,21.44,1.017
2017-07-28 00:17:59,7047.48,-61.450,12.69,12.69,12.69,34631,18705,21.44,1.017
2017-07-28 00:18:03,7047.48,-61.450,12.69,12.69,12.69,34631,18704,21.44,1.017
2017-07-28 00:18:07,7050.94,-61.485,12.69,12.69,12.69,34631,18705,21.44,1.017
2017-07-28 00:18:11,7043.75,-61.412,12.69,12.69,12.69,34621,18696,21.43,1.017
2017-07-28 00:18:15,7049.79,-61.473,12.69,12.69,12.76,34631,18700,21.43,1.017
2017-07-28 00:18:20,7049.52,-61.471,12.69,12.69,12.76,34621,18699,21.43,1.017
2017-07-28 00:18:24,7044.02,-61.414,12.69,12.69,12.76,34631,18700,21.43,1.017
2017-07-28 00:18:28,7046.32,-61.438,12.69,12.69,12.76,34641,18707,21.44,1.017
2017-07-28 00:18:32,7046.06,-61.435,12.69,12.69,12.69,34641,18707,21.44,1.017
2017-07-28 00:18:36,7048.37,-61.459,12.69,12.69,12.76,34621,18699,21.43,1.017
2017-07-28 00:18:40,7047.21,-61.447,12.69,12.69,12.76,34631,18700,21.43,1.017
2017-07-28 00:18:45,7048.63,-61.461,12.69,12.69,12.76,34631,18700,21.43,1.017
2017-07-28 00:18:49,7046.06,-61.435,12.69,12.69,12.76,34621,18699,21.43,1.017
2017-07-28 00:18:53,7051.83,-61.494,12.69,12.69,12.69,34641,18707,21.44,1.017
2017-07-28 00:18:57,7044.02,-61.414,12.69,12.69,12.69,34631,18705,21.44,1.017
2017-07-28 00:19:01,7048.63,-61.461,12.69,12.69,12.69,34631,18705,21.44,1.017
2017-07-28 00:19:05,7047.48,-61.450,12.69,12.69,12.76,34631,18704,21.44,1.017
2017-07-28 00:19:10,7048.63,-61.461,12.69,12.69,12.69,34551,18660,21.38,1.017
2017-07-28 00:19:14,7044.91,-61.423,12.69,12.69,12.69,34631,18701,21.43,1.017
2017-07-28 00:19:18,7046.06,-61.435,12.69,12.69,12.69,34631,18703,21.44,1.017
2017-07-28 00:19:22,7048.63,-61.461,12.69,12.69,12.76,34631,18705,21.44,1.017
2017-07-28 00:19:26,7046.32,-61.438,12.69,12.69,12.69,34631,18705,21.44,1.017
2017-07-28 00:19:30,7047.48,-61.450,12.69,12.69,12.69,34631,18705,21.44,1.017
2017-07-28 00:19:35,7046.06,-61.435,12.69,12.69,12.69,34631,18702,21.44,1.017
2017-07-28 00:19:39,7046.06,-61.435,12.69,12.69,12.69,34581,18676,21.40,1.017
2017-07-28 00:19:43,7046.32,-61.438,12.69,12.69,12.69,34621,18699,21.43,1.017
2017-07-28 00:19:48,7045.17,-61.426,12.69,12.69,12.76,34621,18698,21.43,1.017
2017-07-28 00:19:52,7045.17,-61.426,12.69,12.69,12.76,34621,18699,21.43,1.017
2017-07-28 00:19:56,7047.48,-61.450,12.69,12.69,12.76,34621,18696,21.43,1.017
2017-07-28 00:20:00,7047.48,-61.450,12.69,12.69,12.76,34621,18698,21.43,1.017
2017-07-28 00:20:05,7042.86,-61.403,12.69,12.69,12.76,34631,18704,21.44,1.017
2017-07-28 00:20:09,7044.91,-61.423,12.69,12.69,12.76,34631,18701,21.43,1.017
2017-07-28 00:20:13,7047.48,-61.450,12.69,12.69,12.76,34631,18700,21.43,1.017
2017-07-28 00:20:17,7044.02,-61.414,12.69,12.69,12.76,34621,18699,21.43,1.017
2017-07-28 00:20:21,7046.32,-61.438,12.69,12.69,12.76,34631,18701,21.43,1.017
2017-07-28 00:20:25,7044.91,-61.423,12.69,12.69,12.76,34631,18704,21.44,1.017
2017-07-28 00:20:30,7042.60,-61.400,12.69,12.69,12.76,34621,18699,21.43,1.017
2017-07-28 00:20:34,7043.75,-61.412,12.69,12.69,12.76,34631,18702,21.43,1.017
2017-07-28 00:20:38,7040.29,-61.376,12.69,12.69,12.76,34621,18696,21.43,1.017
2017-07-28 00:20:42,7043.75,-61.412,12.69,12.69,12.76,34621,18699,21.43,1.017
2017-07-28 00:20:46,7044.91,-61.423,12.69,12.69,12.76,34631,18702,21.43,1.017
2017-07-28 00:20:50,7047.48,-61.450,12.69,12.69,12.76,34631,18705,21.44,1.017
2017-07-28 00:20:55,7042.60,-61.400,12.69,12.69,12.76,34631,18701,21.43,1.017
2017-07-28 00:20:59,7040.56,-61.379,12.69,12.69,12.76,34631,18701,21.43,1.017
2017-07-28 00:21:03,7042.86,-61.403,12.69,12.69,12.69,34621,18699,21.43,1.017
2017-07-28 00:21:07,7043.75,-61.412,12.69,12.69,12.69,34631,18701,21.43,1.017
2017-07-28 00:21:11,7043.75,-61.412,12.69,12.69,12.76,34631,18701,21.43,1.017
2017-07-28 00:21:16,7045.17,-61.426,12.69,12.69,12.76,34631,18700,21.43,1.017
2017-07-28 00:21:20,7041.45,-61.388,12.69,12.69,12.76,34621,18699,21.43,1.017
2017-07-28 00:21:24,7042.60,-61.400,12.69,12.69,12.69,34631,18703,21.44,1.017
2017-07-28 00:21:28,7043.75,-61.412,12.69,12.69,12.76,34631,18700,21.43,1.017
2017-07-28 00:21:32,7042.60,-61.400,12.69,12.69,12.76,34631,18700,21.43,1.017
2017-07-28 00:21:36,7044.02,-61.414,12.69,12.69,12.76,34621,18695,21.43,1.017
2017-07-28 00:21:41,7046.06,-61.435,12.69,12.69,12.69,34621,18696,21.43,1.017
2017-07-28 00:21:45,7043.75,-61.412,12.69,12.69,12.76,34621,18698,21.43,1.017
2017-07-28 00:21:49,7039.14,-61.365,12.69,12.69,12.69,34621,18698,21.43,1.017
2017-07-28 00:21:53,7042.60,-61.400,12.69,12.69,12.76,34621,18699,21.43,1.017
2017-07-28 00:21:57,7043.75,-61.412,12.69,12.69,12.76,34621,18696,21.43,1.017
2017-07-28 00:22:01,7042.86,-61.403,12.69,12.69,12.76,34611,18694,21.43,1.017
2017-07-28 00:22:05,7040.29,-61.376,12.69,12.69,12.69,34621,18695,21.43,1.017
2017-07-28 00:22:10,7042.86,-61.403,12.69,12.69,12.76,34561,18665,21.39,1.017
2017-07-28 00:22:14,7045.17,-61.426,12.69,12.69,12.76,34611,18694,21.43,1.017
2017-07-28 00:22:18,7039.14,-61.365,12.69,12.69,12.76,34621,18698,21.43,1.017
2017-07-28 00:22:22,7041.45,-61.388,12.69,12.69,12.69,34621,18699,21.43,1.017
2017-07-28 00:22:26,7044.02,-61.414,12.69,12.69,12.69,34631,18700,21.43,1.017
2017-07-28 00:22:31,7039.14,-61.365,12.69,12.69,12.69,34621,18698,21.43,1.017
2017-07-28 00:22:35,7041.45,-61.388,12.69,12.69,12.76,34621,18698,21.43,1.017
2017-07-28 00:22:39,7044.91,-61.423,12.69,12.69,12.69,34551,18658,21.38,1.017
2017-07-28 00:22:43,7044.91,-61.423,12.69,12.69,12.69,34611,18693,21.42,1.017
2017-07-28 00:22:48,7041.45,-61.388,12.69,12.69,12.69,34611,18692,21.42,1.017
2017-07-28 00:22:52,7041.45,-61.388,12.69,12.69,12.69,34621,18698,21.43,1.017
2017-07-28 00:22:56,7040.56,-61.379,12.69,12.69,12.69,34611,18690,21.42,1.017
2017-07-28 00:23:01,7045.17,-61.426,12.69,12.69,12.69,34611,18693,21.42,1.017
2017-07-28 00:23:05,7038.25,-61.356,12.69,12.69,12.76,34611,18692,21.42,1.017
2017-07-28 00:23:09,7041.71,-61.391,12.69,12.69,12.76,34611,18693,21.42,1.017
2017-07-28 00:23:13,7043.75,-61.412,12.69,12.69,12.69,34611,18694,21.43,1.017
2017-07-28 00:23:17,7040.29,-61.376,12.69,12.69,12.69,34611,18690,21.42,1.017
2017-07-28 00:23:21,7038.25,-61.356,12.69,12.69,12.69,34631,18701,21.43,1.017
2017-07-28 00:23:26,7040.29,-61.376,12.69,12.69,12.69,34611,18690,21.42,1.017
2017-07-28 00:23:30,7040.29,-61.376,12.69,12.69,12.76,34611,18694,21.43,1.017
2017-07-28 00:23:34,7037.98,-61.353,12.69,12.69,12.69,34621,18699,21.43,1.017
2017-07-28 00:23:38,7037.98,-61.353,12.69,12.69,12.69,34611,18692,21.42,1.017
2017-07-28 00:23:42,7038.25,-61.356,12.69,12.69,12.69,34621,18696,21.43,1.017
2017-07-28 00:23:46,7041.45,-61.388,12.69,12.69,12.69,34611,18694,21.43,1.017
2017-07-28 00:23:51,7039.14,-61.365,12.69,12.69,12.69,34621,18698,21.43,1.017
2017-07-28 00:23:55,7041.71,-61.391,12.69,12.69,12.69,34611,18694,21.43,1.017
2017-07-28 00:23:59,7041.71,-61.391,12.69,12.69,12.69,34621,18698,21.43,1.017
2017-07-28 00:24:03,7042.60,-61.400,12.69,12.69,12.76,34611,18694,21.43,1.017
2017-07-28 00:24:07,7038.25,-61.356,12.69,12.69,12.69,34611,18692,21.42,1.017
2017-07-28 00:24:11,7036.83,-61.341,12.69,12.69,12.69,34631,18701,21.43,1.017
2017-07-28 00:24:15,7039.40,-61.367,12.69,12.69,12.76,34611,18692,21.42,1.017
2017-07-28 00:24:21,7036.83,-61.341,12.69,12.69,12.69,34601,18686,21.42,1.017
2017-07-28 00:24:25,7040.29,-61.376,12.69,12.69,12.69,34611,18689,21.42,1.017
2017-07-28 00:24:29,7036.83,-61.341,12.69,12.69,12.69,34611,18690,21.42,1.017
2017-07-28 00:24:33,7038.25,-61.356,12.69,12.69,12.69,34621,18696,21.43,1.017
2017-07-28 00:24:37,7039.40,-61.367,12.69,12.69,12.69,34611,18692,21.42,1.017
2017-07-28 00:24:41,7039.40,-61.367,12.69,12.69,12.76,34611,18693,21.42,1.017
2017-07-28 00:24:46,7040.56,-61.379,12.69,12.69,12.69,34621,18695,21.43,1.017
2017-07-28 00:24:50,7041.45,-61.388,12.69,12.69,12.76,34611,18692,21.42,1.017
2017-07-28 00:24:54,7038.25,-61.356,12.69,12.69,12.69,34621,18695,21.43,1.017
2017-07-28 00:24:58,7040.56,-61.379,12.69,12.69,12.69,34611,18693,21.42,1.017
2017-07-28 00:25:02,7036.83,-61.341,12.69,12.69,12.69,34621,18695,21.43,1.017
2017-07-28 00:25:06,7037.98,-61.353,12.69,12.69,12.69,34621,18695,21.43,1.017
2017-07-28 00:25:11,7039.14,-61.365,12.69,12.69,12.69,34621,18696,21.43,1.017
2017-07-28 00:25:15,7037.98,-61.353,12.69,12.69,12.76,34611,18692,21.42,1.017
2017-07-28 00:25:19,7042.60,-61.400,12.69,12.69,12.69,34621,18696,21.43,1.017
2017-07-28 00:25:23,7039.40,-61.367,12.69,12.69,12.76,34621,18698,21.43,1.017
2017-07-28 00:25:27,7040.56,-61.379,12.69,12.69,12.76,34621,18695,21.43,1.017
2017-07-28 00:25:31,7041.45,-61.388,12.69,12.69,12.69,34621,18695,21.43,1.017
2017-07-28 00:25:35,7038.25,-61.356,12.69,12.69,12.69,34531,18648,21.37,1.017
2017-07-28 00:25:40,7039.40,-61.367,12.69,12.69,12.69,34611,18692,21.42,1.017
2017-07-28 00:25:44,7040.29,-61.376,12.69,12.69,12.69,34611,18692,21.42,1.017
2017-07-28 00:25:48,7040.29,-61.376,12.69,12.69,12.69,34611,18694,21.43,1.017
2017-07-28 00:25:52,7037.09,-61.344,12.69,12.69,12.69,34611,18693,21.42,1.017
2017-07-28 00:25:56,7036.83,-61.341,12.69,12.69,12.69,34621,18695,21.43,1.017
2017-07-28 00:26:01,7037.98,-61.353,12.69,12.69,12.69,34611,18692,21.42,1.017
2017-07-28 00:26:05,7035.68,-61.329,12.69,12.69,12.69,34621,18695,21.43,1.017
2017-07-28 00:26:09,7041.07,-61.384,12.69,12.69,12.69,34601,18688,21.42,1.017
2017-07-28 00:26:13,7034.79,-61.320,12.69,12.69,12.69,34611,18693,21.42,1.017
2017-07-28 00:26:17,7037.98,-61.353,12.69,12.69,12.69,34611,18692,21.42,1.017
2017-07-28 00:26:21,7035.94,-61.332,12.69,12.69,12.69,34611,18693,21.42,1.017
2017-07-28 00:26:26,7034.52,-61.318,12.69,12.69,12.69,34611,18694,21.43,1.017
2017-07-28 00:26:30,7040.56,-61.379,12.69,12.69,12.76,34621,18699,21.43,1.017
2017-07-28 00:26:34,7041.71,-61.391,12.69,12.69,12.69,34611,18693,21.42,1.017
2017-07-28 00:26:38,7042.60,-61.400,12.69,12.69,12.76,34621,18699,21.43,1.017
2017-07-28 00:26:42,7038.25,-61.356,12.69,12.69,12.76,34621,18699,21.43,1.017
2017-07-28 00:26:47,7038.25,-61.356,12.69,12.69,12.69,34611,18693,21.42,1.017
2017-07-28 00:26:51,7034.52,-61.318,12.69,12.69,12.76,34621,18699,21.43,1.017
2017-07-28 00:26:55,7039.14,-61.365,12.69,12.69,12.69,34621,18696,21.43,1.017
2017-07-28 00:26:59,7033.63,-61.309,12.69,12.69,12.69,34631,18702,21.44,1.017
2017-07-28 00:27:03,7039.14,-61.365,12.69,12.69,12.69,34631,18700,21.43,1.017
2017-07-28 00:27:07,7040.56,-61.379,12.69,12.69,12.69,34621,18696,21.43,1.017
2017-07-28 00:27:11,7039.40,-61.367,12.69,12.69,12.69,34621,18699,21.43,1.017
2017-07-28 00:27:16,7034.79,-61.320,12.69,12.69,12.69,34621,18699,21.43,1.017
2017-07-28 00:27:21,7034.52,-61.318,12.69,12.69,12.76,34611,18692,21.42,1.017
2017-07-28 00:27:25,7034.79,-61.320,12.69,12.69,12.76,34621,18699,21.43,1.017
2017-07-28 00:27:29,7037.98,-61.353,12.69,12.69,12.69,34621,18696,21.43,1.017
2017-07-28 00:27:33,7035.68,-61.329,12.69,12.69,12.69,34631,18701,21.43,1.017
2017-07-28 00:27:37,7036.83,-61.341,12.69,12.69,12.69,34611,18693,21.42,1.017
2017-07-28 00:27:41,7035.94,-61.332,12.69,12.69,12.69,34621,18696,21.43,1.017
2017-07-28 00:27:46,7034.79,-61.320,12.69,12.69,12.69,34621,18698,21.43,1.017
2017-07-28 00:27:50,7035.68,-61.329,12.69,12.69,12.69,34611,18693,21.42,1.017
2017-07-28 00:27:54,7033.63,-61.309,12.69,12.69,12.69,34621,18699,21.43,1.017
2017-07-28 00:27:58,7037.09,-61.344,12.69,12.69,12.69,34621,18696,21.43,1.017
2017-07-28 00:28:03,7035.94,-61.332,12.69,12.69,12.69,34621,18700,21.43,1.017
2017-07-28 00:28:07,7034.79,-61.320,12.69,12.69,12.69,34611,18693,21.42,1.017
2017-07-28 00:28:12,7037.09,-61.344,12.69,12.69,12.69,34611,18691,21.42,1.017
2017-07-28 00:28:16,7030.17,-61.273,12.69,12.69,12.69,34621,18700,21.43,1.017
2017-07-28 00:28:20,7034.52,-61.318,12.69,12.69,12.69,34621,18698,21.43,1.017
2017-07-28 00:28:24,7035.94,-61.332,12.69,12.69,12.69,34621,18698,21.43,1.017
2017-07-28 00:28:28,7034.52,-61.318,12.69,12.69,12.69,34621,18698,21.43,1.017
2017-07-28 00:28:32,7034.52,-61.318,12.69,12.69,12.69,34631,18701,21.43,1.017
2017-07-28 00:28:37,7032.22,-61.294,12.69,12.69,12.69,34621,18699,21.43,1.017
2017-07-28 00:28:41,7035.94,-61.332,12.69,12.69,12.69,34611,18694,21.43,1.017
2017-07-28 00:28:45,7033.63,-61.309,12.69,12.69,12.69,34631,18703,21.44,1.017
2017-07-28 00:28:49,7034.52,-61.318,12.69,12.69,12.69,34631,18701,21.43,1.017
2017-07-28 00:28:53,7037.09,-61.344,12.69,12.69,12.69,34631,18703,21.44,1.017
2017-07-28 00:28:57,7035.68,-61.329,12.69,12.69,12.69,34631,18703,21.44,1.017
2017-07-28 00:29:02,7035.68,-61.329,12.69,12.69,12.69,34631,18701,21.43,1.017
2017-07-28 00:29:06,7038.25,-61.356,12.69,12.69,12.69,34631,18702,21.44,1.017
2017-07-28 00:29:10,7030.17,-61.273,12.69,12.69,12.76,34601,18687,21.42,1.017
2017-07-28 00:29:14,7033.63,-61.309,12.69,12.69,12.69,34631,18700,21.43,1.017
2017-07-28 00:29:18,7033.63,-61.309,12.69,12.69,12.69,34631,18702,21.44,1.017
2017-07-28 00:29:22,7034.79,-61.320,12.69,12.69,12.69,34621,18698,21.43,1.017
2017-07-28 00:29:27,7035.68,-61.329,12.69,12.69,12.69,34631,18700,21.43,1.017
2017-07-28 00:29:31,7031.32,-61.285,12.69,12.69,12.69,34631,18703,21.44,1.017
2017-07-28 00:29:35,7031.06,-61.282,12.69,12.69,12.69,34621,18699,21.43,1.017
2017-07-28 00:29:39,7033.63,-61.309,12.69,12.69,12.69,34541,18654,21.37,1.017
2017-07-28 00:29:43,7033.63,-61.309,12.69,12.69,12.76,34631,18701,21.43,1.017
2017-07-28 00:29:47,7030.17,-61.273,12.69,12.69,12.69,34631,18701,21.43,1.017
2017-07-28 00:29:51,7033.63,-61.309,12.69,12.69,12.69,34621,18699,21.43,1.017
2017-07-28 00:29:56,7031.06,-61.282,12.69,12.69,12.69,34621,18698,21.43,1.017
2017-07-28 00:30:00,7033.63,-61.309,12.69,12.69,12.69,34621,18696,21.43,1.017
2017-07-28 00:30:04,7034.79,-61.320,12.69,12.69,12.69,34641,18706,21.44,1.017
2017-07-28 00:30:08,7032.48,-61.297,12.69,12.69,12.69,34631,18703,21.44,1.017
2017-07-28 00:30:12,7035.94,-61.332,12.69,12.69,12.69,34641,18706,21.44,1.017
2017-07-28 00:30:16,7034.79,-61.320,12.69,12.69,12.69,34641,18707,21.44,1.017
2017-07-28 00:30:21,7035.94,-61.332,12.69,12.69,12.69,34631,18701,21.43,1.017
2017-07-28 00:30:25,7031.32,-61.285,12.69,12.69,12.76,34621,18700,21.43,1.017
2017-07-28 00:30:29,7037.98,-61.353,12.69,12.69,12.76,34641,18706,21.44,1.017
2017-07-28 00:30:33,7034.52,-61.318,12.69,12.69,12.69,34641,18707,21.44,1.017
2017-07-28 00:30:37,7031.58,-61.288,12.69,12.69,12.69,34631,18703,21.44,1.017
2017-07-28 00:30:41,7033.63,-61.309,12.69,12.69,12.69,34631,18702,21.44,1.017
2017-07-28 00:30:46,7032.48,-61.297,12.69,12.69,12.76,34631,18705,21.44,1.017
2017-07-28 00:30:50,7035.04,-61.323,12.69,12.69,12.69,34631,18704,21.44,1.017
2017-07-28 00:30:55,7033.63,-61.309,12.69,12.69,12.69,34611,18693,21.42,1.017
2017-07-28 00:30:59,7032.48,-61.297,12.69,12.69,12.69,34621,18698,21.43,1.017
2017-07-28 00:31:04,7032.48,-61.297,12.69,12.69,12.69,34621,18698,21.43,1.017
2017-07-28 00:31:08,7029.27,-61.264,12.69,12.69,12.76,34631,18700,21.43,1.017
2017-07-28 00:31:12,7031.32,-61.285,12.69,12.69,12.69,34631,18705,21.44,1.017
2017-07-28 00:31:16,7030.43,-61.276,12.69,12.69,12.69,34631,18702,21.44,1.017
2017-07-28 00:31:21,7031.06,-61.282,12.69,12.69,12.69,34621,18696,21.43,1.017
2017-07-28 00:31:25,7031.32,-61.285,12.69,12.69,12.69,34631,18700,21.43,1.017
2017-07-28 00:31:29,7033.37,-61.306,12.69,12.69,12.69,34631,18702,21.44,1.017
2017-07-28 00:31:33,7031.32,-61.285,12.69,12.69,12.69,34641,18707,21.44,1.017
2017-07-28 00:31:37,7031.06,-61.282,12.69,12.69,12.76,34621,18696,21.43,1.017
2017-07-28 00:31:41,7029.02,-61.261,12.69,12.69,12.69,34631,18701,21.43,1.017
2017-07-28 00:31:46,7031.32,-61.285,12.69,12.69,12.76,34621,18699,21.43,1.017
2017-07-28 00:31:50,7031.32,-61.285,12.69,12.69,12.76,34631,18701,21.43,1.017
2017-07-28 00:31:54,7030.17,-61.273,12.69,12.69,12.69,34631,18703,21.44,1.017
2017-07-28 00:31:58,7030.17,-61.273,12.69,12.69,12.69,34631,18703,21.44,1.017
2017-07-28 00:32:02,7034.79,-61.320,12.69,12.69,12.76,34631,18703,21.44,1.017
2017-07-28 00:32:06,7029.02,-61.261,12.69,12.69,12.76,34631,18702,21.43,1.017
2017-07-28 00:32:11,7031.06,-61.282,12.69,12.69,12.76,34621,18699,21.43,1.017
2017-07-28 00:32:15,7029.02,-61.261,12.69,12.69,12.76,34631,18703,21.44,1.017
2017-07-28 00:32:19,7032.48,-61.297,12.69,12.69,12.76,34621,18699,21.43,1.017
2017-07-28 00:32:23,7032.48,-61.297,12.69,12.69,12.76,34631,18702,21.44,1.017
2017-07-28 00:32:27,7031.32,-61.285,12.69,12.69,12.69,34631,18704,21.44,1.017
2017-07-28 00:32:31,7026.71,-61.238,12.69,12.69,12.76,34631,18703,21.44,1.017
2017-07-28 00:32:36,7025.56,-61.226,12.69,12.69,12.76,34551,18660,21.38,1.017
2017-07-28 00:32:40,7032.48,-61.297,12.69,12.69,12.69,34631,18705,21.44,1.017
2017-07-28 00:32:44,7028.75,-61.259,12.69,12.69,12.76,34641,18707,21.44,1.017
2017-07-28 00:32:48,7029.91,-61.271,12.69,12.69,12.69,34641,18708,21.44,1.017
2017-07-28 00:32:52,7031.06,-61.282,12.69,12.69,12.76,34641,18708,21.44,1.017
2017-07-28 00:32:56,7031.06,-61.282,12.69,12.69,12.76,34641,18708,21.44,1.017
2017-07-28 00:33:01,7030.17,-61.273,12.69,12.69,12.76,34641,18709,21.44,1.017
2017-07-28 00:33:05,7027.86,-61.250,12.69,12.69,12.76,34641,18707,21.44,1.017
2017-07-28 00:33:09,7032.48,-61.297,12.69,12.69,12.69,34641,18707,21.44,1.017
2017-07-28 00:33:13,7028.75,-61.259,12.69,12.69,12.76,34641,18709,21.44,1.017
2017-07-28 00:33:17,7026.71,-61.238,12.69,12.69,12.69,34641,18708,21.44,1.017
2017-07-28 00:33:21,7029.02,-61.261,12.69,12.69,12.76,34641,18709,21.44,1.017
2017-07-28 00:33:26,7026.71,-61.238,12.69,12.69,12.69,34641,18710,21.45,1.017
2017-07-28 00:33:30,7026.45,-61.235,12.69,12.69,12.69,34641,18710,21.45,1.017
2017-07-28 00:33:34,7027.86,-61.250,12.69,12.69,12.69,34651,18712,21.45,1.017
2017-07-28 00:33:38,7029.91,-61.271,12.69,12.69,12.69,34641,18708,21.44,1.017
2017-07-28 00:33:42,7027.86,-61.250,12.69,12.69,12.69,34641,18709,21.44,1.017
2017-07-28 00:33:46,7030.17,-61.273,12.69,12.69,12.69,34651,18713,21.45,1.017
2017-07-28 00:33:51,7027.86,-61.250,12.69,12.69,12.69,34641,18707,21.44,1.017
2017-07-28 00:33:55,7026.71,-61.238,12.69,12.69,12.76,34641,18710,21.44,1.017
2017-07-28 00:33:59,7029.02,-61.261,12.69,12.69,12.69,34651,18712,21.45,1.017
2017-07-28 00:34:03,7025.56,-61.226,12.69,12.69,12.69,34641,18709,21.44,1.017
2017-07-28 00:34:07,7027.86,-61.250,12.69,12.69,12.69,34641,18710,21.44,1.017
2017-07-28 00:34:11,7031.06,-61.282,12.69,12.69,12.76,34651,18712,21.45,1.017
2017-07-28 00:34:15,7029.02,-61.261,12.69,12.69,12.76,34651,18712,21.45,1.017
2017-07-28 00:34:20,7027.86,-61.250,12.69,12.69,12.69,34641,18709,21.44,1.017
2017-07-28 00:34:24,7028.75,-61.259,12.69,12.69,12.76,34651,18713,21.45,1.017
2017-07-28 00:34:28,7029.91,-61.271,12.69,12.69,12.76,34661,18716,21.45,1.017
2017-07-28 00:34:32,7029.02,-61.261,12.69,12.69,12.69,34651,18715,21.45,1.017
2017-07-28 00:34:36,7024.40,-61.214,12.69,12.69,12.69,34641,18709,21.44,1.017
2017-07-28 00:34:40,7023.25,-61.203,12.69,12.69,12.69,34651,18714,21.45,1.017
2017-07-28 00:34:45,7025.56,-61.226,12.69,12.69,12.69,34641,18709,21.44,1.017
2017-07-28 00:34:49,7026.71,-61.238,12.69,12.69,12.69,34651,18716,21.45,1.017
2017-07-28 00:34:53,7026.45,-61.235,12.69,12.69,12.69,34651,18713,21.45,1.017
2017-07-28 00:34:57,7026.71,-61.238,12.69,12.69,12.69,34651,18714,21.45,1.017
2017-07-28 00:35:01,7026.71,-61.238,12.69,12.69,12.69,34641,18710,21.45,1.017
2017-07-28 00:35:05,7026.45,-61.235,12.69,12.69,12.69,34651,18714,21.45,1.017
2017-07-28 00:35:10,7026.71,-61.238,12.69,12.69,12.69,34561,18666,21.39,1.017
2017-07-28 00:35:14,7025.56,-61.226,12.69,12.69,12.69,34651,18715,21.45,1.017
2017-07-28 00:35:18,7025.29,-61.224,12.69,12.69,12.69,34641,18710,21.45,1.017
2017-07-28 00:35:22,7027.86,-61.250,12.69,12.69,12.69,34651,18713,21.45,1.017
2017-07-28 00:35:26,7020.94,-61.179,12.69,12.69,12.69,34651,18713,21.45,1.017
2017-07-28 00:35:30,7026.71,-61.238,12.69,12.69,12.69,34641,18710,21.45,1.017
2017-07-28 00:35:35,7026.71,-61.238,12.69,12.69,12.69,34641,18707,21.44,1.017
2017-07-28 00:35:39,7027.60,-61.247,12.69,12.69,12.76,34611,18692,21.42,1.017
2017-07-28 00:35:43,7026.45,-61.235,12.69,12.69,12.69,34641,18707,21.44,1.017
2017-07-28 00:35:47,7026.71,-61.238,12.69,12.69,12.69,34651,18713,21.45,1.017
2017-07-28 00:35:51,7027.60,-61.247,12.69,12.69,12.69,34651,18714,21.45,1.017
2017-07-28 00:35:55,7026.45,-61.235,12.69,12.69,12.69,34651,18714,21.45,1.017
2017-07-28 00:36:00,7024.40,-61.214,12.69,12.69,12.69,34641,18710,21.45,1.017
2017-07-28 00:36:04,7022.98,-61.200,12.69,12.69,12.69,34641,18709,21.44,1.017
2017-07-28 00:36:08,7025.56,-61.226,12.69,12.69,12.69,34641,18707,21.44,1.017
2017-07-28 00:36:12,7026.45,-61.235,12.69,12.69,12.76,34651,18712,21.45,1.017
2017-07-28 00:36:16,7023.25,-61.203,12.69,12.69,12.69,34651,18712,21.45,1.017
